sample_1656,0.9231746370885099
sample_1548,0.8823676572889294
sample_769,0.9354256943698283
sample_1881,0.9161725177798032
sample_1807,0.919880350376585
sample_145,0.9263794791024242
sample_1212,0.9287980118625347
sample_944,0.8982936964957254
sample_829,0.9376223187611898
sample_616,0.9221609005653199
sample_1690,0.9660489001730548
sample_114,0.9650218066390001
sample_185,0.934053720506687
sample_1141,0.9566170267497884
sample_1460,0.8905366113052962
sample_1835,0.9231686657468434
sample_1539,0.8941829536983974
sample_598,0.9297388854489088
sample_1800,0.9610622578701624
sample_394,0.8929179427255456
sample_1146,0.9104091555904124
sample_149,0.9733197079222903
sample_1750,0.928745831445756
sample_1977,0.9419625341097977
sample_1830,0.9715381705507476
sample_818,0.9416961759539234
sample_881,0.8950908704899965
sample_77,0.925648614247008
sample_1240,0.9694424774796077
sample_309,0.8915251863623721
sample_90,0.9732434055826629
sample_1447,0.8896812950880524
sample_1584,0.8974873735920781
sample_23,0.890953644044758
sample_1188,0.9175095985598936
sample_1461,0.8971896177418958
sample_1691,0.9161725177798032
sample_316,0.9001530790144454
sample_299,0.8889731414189668
sample_459,0.9004047308444044
sample_462,0.8983559039365976
sample_1730,0.9568336580992366
sample_689,0.9721237062321124
sample_1943,0.9364302587732592
sample_1043,0.9434951280397276
sample_919,0.904622927281924
sample_1104,0.911244435963724
sample_348,0.9008713091704819
sample_123,0.8987263270669377
sample_1645,0.9249566416940186
sample_1522,0.8894252387527757
sample_1874,0.9165246099310861
sample_295,0.8907558979767405
sample_954,0.8965226014956894
sample_1529,0.8977570073286916
sample_722,0.940214555788859
sample_1703,0.9231686657468434
sample_1524,0.8970283686100249
sample_125,0.9425136617418697
sample_1922,0.9416961759539234
sample_1186,0.9315029641497717
sample_938,0.9669734989006544
sample_1744,0.9161725177798032
sample_936,0.9372145347868772
sample_1973,0.9413135702742256
sample_157,0.9269779199207903
sample_1003,0.8986019931767856
sample_1407,0.9294784858245938
sample_1057,0.9577880967023493
sample_1783,0.9169691223233059
sample_48,0.93324851758
sample_263,0.9748661069485189
sample_678,0.9240124902702128
sample_882,0.8968493167462755
sample_1688,0.921822627127626
sample_1361,0.9366201696805815
sample_1802,0.922080268205553
sample_250,0.9406158749216483
sample_323,0.8964178606809667
sample_1514,0.8913784793234885
sample_1545,0.892918761999074
sample_830,0.9367921781763354
sample_1757,0.9753564208064834
sample_917,0.9411131351631283
sample_1728,0.9224443399065259
sample_352,0.9028488185518723
sample_1229,0.9751641978038195
sample_619,0.9249566416940186
sample_1138,0.9566170267497884
sample_687,0.9169691223233059
sample_966,0.8924459287704378
sample_537,0.8965367580556647
sample_867,0.8977092318792775
sample_928,0.96376137476089
sample_520,0.9425398441424325
sample_1338,0.9352541727340077
sample_988,0.9013070396488378
sample_899,0.899655457691557
sample_15,0.9263986523275165
sample_1412,0.933387373653294
sample_1915,0.9685348977189316
sample_1885,0.9489558561509877
sample_1893,0.9211591894023714
sample_688,0.9231686657468434
sample_1664,0.9719154966533567
sample_1667,0.9680841593329089
sample_1516,0.8952149528379663
sample_437,0.8944675325298349
sample_203,0.9231686657468434
sample_1389,0.9403131794097794
sample_761,0.9531153053387849
sample_1373,0.9367921781763354
sample_558,0.9566170267497884
sample_1710,0.8961954367123972
sample_153,0.9304275140900129
sample_934,0.9331125961423924
sample_54,0.8989026796819194
sample_1227,0.9165246099310861
sample_53,0.9020095276604796
sample_1110,0.9140655205677721
sample_49,0.8991176471194487
sample_474,0.8977497903758686
sample_1716,0.8985567485932924
sample_1169,0.9712673927781286
sample_1925,0.9364302587732592
sample_667,0.9216408705625851
sample_176,0.9258494468170312
sample_1908,0.9175095985598936
sample_160,0.9282067885683565
sample_35,0.9639982428346769
sample_1403,0.941387745481666
sample_1806,0.9666650366562421
sample_241,0.9366201696805815
sample_1059,0.941308703132386
sample_746,0.9475112366347485
sample_513,0.9392297274361475
sample_1088,0.9372081703337194
sample_1370,0.9376150834510595
sample_523,0.9372920890940251
sample_319,0.8964625250075791
sample_1923,0.9741701333137991
sample_1296,0.9398304154779726
sample_1152,0.9072328758792051
sample_982,0.8963271105183143
sample_304,0.8952565526701356
sample_502,0.9586589473011309
sample_1951,0.9378747756720507
sample_386,0.9684288625719821
sample_362,0.9358155672537206
sample_522,0.9368682674522113
